0.03292039	1198.48269	1198.50014	0	0	
0.0375613	1198.48288	1198.50014	0	0	
0.04773311	1198.4841	1198.5176	0	0	
0.05795192	1198.48594	1198.53505	0	0	
0.06797173	1198.48835	1198.53505	0	0	
0.07818254	1198.49144	1198.53505	0	0	
0.08839535	1198.49515	1198.54378	0	0	
0.09851316	1198.49944	1198.53505	0	0	
0.108669	1198.50436	1198.53505	0	0	
0.1188588	1198.50993	1198.53505	0	0	
0.1291746	1198.51621	1198.52632	0	0	
0.1391374	1198.52285	1198.5176	0	0	
0.1492782	1198.53024	1198.5176	0	0	
0.159454	1198.53827	1198.50014	0	0	
0.1695958	1198.5469	1198.50014	0	0	
0.1797416	1198.55614	1198.50014	0	0	
0.1899005	1198.56606	1198.50014	0	0	
0.2000613	1198.57652	1198.50014	0	0	
0.2101951	1198.5876	1198.50014	0	0	
0.2203679	1198.59936	1198.50887	0	0	
0.2309627	1198.61229	1198.5176	0	0	
0.2407155	1198.62473	1198.53505	0	0	
0.2508333	1198.63826	1198.54378	0	0	
0.2609471	1198.65241	1198.56123	0	0	
0.2711239	1198.66726	1198.58741	0	0	
0.2812478	1198.68265	1198.60486	0	0	
0.2913946	1198.69869	1198.63104	0	0	
0.3015474	1198.71537	1198.65722	0	0	
0.3117312	1198.73271	1198.6834	0	0	
0.32203	1198.75091	1198.70958	0	0	
0.3403377	1198.78568	1198.74449	0	0	
0.3449446	1198.79436	1198.7794	0	0	
0.3550724	1198.81424	1198.8143	0	0	
0.3652372	1198.83482	1198.84921	0	0	
0.375405	1198.85603	1198.88412	0	0	
0.3855648	1198.87783	1198.91902	0	0	
0.3957156	1198.90023	1198.95393	0	0	
0.4059034	1198.92335	1198.98884	0	0	
0.4160412	1198.94697	1199.01502	0	0	
0.4262241	1198.9713	1199.0412	0	0	
0.4363749	1198.99618	1199.0761	0	0	
0.4465347	1199.0217	1199.09356	0	0	
0.4567345	1199.04795	1199.11974	0	0	
0.4668343	1199.07455	1199.14592	0	0	
0.4769961	1199.10193	1199.16337	0	0	
0.4871929	1199.13004	1199.18082	0	0	
0.4973327	1199.15859	1199.19828	0	0	
0.5074235	1199.18764	1199.21573	0	0	
0.5175753	1199.21747	1199.23318	0	0	
0.5278052	1199.24818	1199.24191	0	0	
0.5458828	1199.30478	1199.26809	0	0	
0.5504637	1199.31906	1199.26809	0	0	
0.5606565	1199.35163	1199.28554	0	0	
0.5710634	1199.38559	1199.29427	0	0	
0.5809092	1199.41823	1199.31172	0	0	
0.59111	1199.4527	1199.3379	0	0	
0.6011908	1199.48739	1199.35536	0	0	
0.6113396	1199.52291	1199.39026	0	0	
0.6214964	1199.55908	1199.42517	0	0	
