0.03282437	795.21564	795.224367	47.612582	47.612582	
0.03740828	795.215829	795.224367	47.612582	47.612582	
0.05677491	795.219738	795.21564	47.612582	47.612582	
0.06176781	795.220679	795.21564	47.612582	47.612582	
0.07152462	795.223229	795.21564	47.612582	47.612582	
0.08166343	795.226507	795.224367	47.612582	47.612582	
0.09183923	795.23042	795.224367	47.612582	47.612582	
0.102022	795.234959	795.224367	47.612582	47.612582	
0.1121298	795.240074	795.233094	47.612582	47.612582	
0.1222616	795.245819	795.233094	47.612582	47.612582	
0.1329194	795.252563	795.24182	47.612582	47.612582	
0.1426423	795.25925	795.24182	47.612582	47.612582	
0.1527501	795.266827	795.24182	47.612582	47.612582	
0.1629139	795.27507	795.250547	47.612582	47.612582	
0.1731097	795.283968	795.259274	47.612582	47.612582	
0.1832155	795.293388	795.259274	47.612582	47.612582	
0.1933803	795.303492	795.268	47.612582	47.612582	
0.2035501	795.314218	795.276727	47.612582	47.612582	
0.2136799	795.325515	795.276727	47.612582	47.612582	
0.2238547	795.337489	795.29418	47.612582	47.612582	
0.2421633	795.361495	795.311634	47.612582	47.612582	
0.2467293	795.36741	795.311634	47.612582	47.612582	
0.2569081	795.381407	795.329087	47.612582	47.612582	
0.2670529	795.395974	795.337813	47.612582	47.612582	
0.2772487	795.411245	795.355267	47.612582	47.612582	
0.2873255	795.42693	795.37272	47.612582	47.612582	
0.2974893	795.44338	795.390173	47.612582	47.612582	
0.3077031	795.460541	795.407627	47.612582	47.612582	
0.3179269	795.478338	795.433807	47.612582	47.612582	
0.3280137	795.496507	795.45126	47.612582	47.612582	
0.3381825	795.515457	795.47744	47.612582	47.612582	
0.3483703	795.535049	795.50362	47.612582	47.612582	
0.3584741	795.555099	795.521073	47.612582	47.612582	
0.3686319	795.575868	795.55598	47.612582	47.612582	
0.3787757	795.597237	795.573433	47.612582	47.612582	
0.3889035	795.619187	795.60834	47.612582	47.612582	
0.3990823	795.641857	795.634519	47.612582	47.612582	
0.4092041	795.665024	795.660699	47.612582	47.612582	
0.4193979	795.688975	795.686879	47.612582	47.612582	
0.4295137	795.713361	795.713059	47.612582	47.612582	
0.4397325	795.738639	795.747966	47.612582	47.612582	
0.4498173	795.76416	795.774146	47.612582	47.612582	
0.4599802	795.790527	795.800326	47.612582	47.612582	
0.470131	795.81746	795.835232	47.612582	47.612582	
0.4802908	795.845041	795.861412	47.612582	47.612582	
0.4904576	795.873275	795.887592	47.612582	47.612582	
0.5006624	795.90223	795.922499	47.612582	47.612582	
0.5107152	795.931352	795.948679	47.612582	47.612582	
0.520868	795.961395	795.974859	47.612582	47.612582	
0.5311078	795.992329	796.009765	47.612582	47.612582	
0.5412536	796.023586	796.035945	47.612582	47.612582	
0.5514114	796.055495	796.062125	47.612582	47.612582	
0.5614872	796.087767	796.097032	47.612582	47.612582	
0.571658	796.120956	796.123212	47.612582	47.612582	
0.5817518	796.154507	796.149392	47.612582	47.612582	
0.5920006	796.189221	796.184298	47.612582	47.612582	
0.6021024	796.224018	796.219205	47.612582	47.612582	
0.6122152	796.259477	796.245385	47.612582	47.612582	
0.622364	796.295685	796.280291	47.612582	47.612582	
0.6325728	796.332742	796.315198	47.612582	47.612582	
0.6426776	796.37002	796.341378	47.612582	47.612582	
0.6528824	796.408298	796.385011	47.612582	47.612582	
0.6629902	796.446811	796.419918	47.612582	47.612582	
0.673152	796.486162	796.454824	47.612582	47.612582	
0.6833249	796.526173	796.498457	47.612582	47.612582	
0.6934747	796.566736	796.542091	47.612582	47.612582	
0.7036375	796.607933	796.585724	47.612582	47.612582	
0.7137733	796.649658	796.62063	47.612582	47.612582	
0.7239561	796.692191	796.664264	47.612582	47.612582	
0.7341759	796.735515	796.707897	47.612582	47.612582	
0.7442917	796.778992	796.760257	47.612582	47.612582	
0.7544565	796.823318	796.80389	47.612582	47.612582	
0.7646503	796.868391	796.847523	47.612582	47.612582	
0.7747801	796.913799	796.899883	47.612582	47.612582	
0.7848829	796.959684	796.952243	47.612582	47.612582	
0.7951057	797.006768	796.995876	47.612582	47.612582	
0.8052585	797.054132	797.048236	47.612582	47.612582	
0.8153843	797.101975	797.091869	47.612582	47.612582	
0.8255521	797.150637	797.144229	47.612582	47.612582	
0.8359019	797.200854	797.196589	47.612582	47.612582	
0.8459297	797.250058	797.248949	47.612582	47.612582	
0.8560445	797.300316	797.301309	47.612582	47.612582	
0.8661923	797.351377	797.353669	47.612582	47.612582	
0.8763391	797.403035	797.397302	47.612582	47.612582	
0.8865019	797.455384	797.449662	47.612582	47.612582	
0.8966458	797.508284	797.502022	47.612582	47.612582	
0.9068156	797.561924	797.554382	47.612582	47.612582	
0.9169824	797.61617	797.606742	47.612582	47.612582	
0.9271282	797.670909	797.659101	47.612582	47.612582	
0.937591	797.728047	797.711461	47.612582	47.612582	
0.9477448	797.784085	797.772548	47.612582	47.612582	
0.9579326	797.840941	797.824908	47.612582	47.612582	
0.9680324	797.897931	797.877268	47.612582	47.612582	
0.9781632	797.955708	797.929627	47.612582	47.612582	
0.988358	798.014458	797.990714	47.612582	47.612582	
0.9985868	798.074044	798.0518	47.612582	47.612582	
1.00874	798.133815	798.10416	47.612582	47.612582	
1.018865	798.194024	798.165247	47.612582	47.612582	
1.029024	798.255038	798.226333	47.612582	47.612582	
1.039123	798.316331	798.296147	47.612582	47.612582	
1.059215	798.441294	798.41832	47.612582	47.612582	
1.063792	798.469626	798.4445	47.612582	47.612582	
1.07391	798.533141	798.505586	47.612582	47.612582	
1.084106	798.597778	798.575399	47.612582	47.612582	
1.094247	798.66265	798.645212	47.612582	47.612582	
1.104401	798.728237	798.706299	47.612582	47.612582	
1.114609	798.794839	798.776112	47.612582	47.612582	
1.124768	798.861693	798.837199	47.612582	47.612582	
1.134873	798.928836	798.907012	47.612582	47.612582	
1.145072	798.997197	798.976825	47.612582	47.612582	
