0.03381618	204.674761	204.674761	-1.66678944	-1.66678944	
0.03845907	204.674954	204.674761	-1.66678944	-1.66678944	
0.04856882	204.676155	204.666035	-1.66678944	-1.66678944	
0.05868458	204.67797	204.666035	-1.66678944	-1.66678944	
0.06893533	204.680446	204.657308	-1.66678944	-1.66678944	
0.07906108	204.683501	204.657308	-1.66678944	-1.66678944	
0.08919984	204.687177	204.666035	-1.66678944	-1.66678944	
0.09937759	204.691492	204.666035	-1.66678944	-1.66678944	
0.1095383	204.696417	204.666035	-1.66678944	-1.66678944	
0.1196991	204.701961	204.674761	-1.66678944	-1.66678944	
0.1301048	204.708301	204.674761	-1.66678944	-1.66678944	
0.1400136	204.714905	204.674761	-1.66678944	-1.66678944	
0.1600821	204.73132	204.674761	-1.66678944	-1.66678944	
0.164663	204.734981	204.674761	-1.66678944	-1.66678944	
0.1747738	204.743833	204.674761	-1.66678944	-1.66678944	
0.2019701	204.773493	204.674761	-1.66678944	-1.66678944	
0.206659	204.778417	204.674761	-1.66678944	-1.66678944	
0.2167687	204.789821	204.683488	-1.66678944	-1.66678944	
0.2269245	204.801892	204.683488	-1.66678944	-1.66678944	
0.2371902	204.814741	204.692215	-1.66678944	-1.66678944	
0.247258	204.827934	204.692215	-1.66678944	-1.66678944	
0.2574258	204.841884	204.700941	-1.66678944	-1.66678944	
0.2675905	204.856449	204.709668	-1.66678944	-1.66678944	
0.2777543	204.871636	204.718395	-1.66678944	-1.66678944	
0.287979	204.887544	204.735848	-1.66678944	-1.66678944	
0.2981378	204.903966	204.753301	-1.66678944	-1.66678944	
0.3082715	204.920959	204.770754	-1.66678944	-1.66678944	
0.3185143	204.938767	204.796934	-1.66678944	-1.66678944	
0.328583	204.956878	204.814388	-1.66678944	-1.66678944	
0.3387858	204.975869	204.840568	-1.66678944	-1.66678944	
0.3489765	204.995439	204.866748	-1.66678944	-1.66678944	
0.3591063	205.015519	204.892928	-1.66678944	-1.66678944	
0.369275	205.036292	204.919107	-1.66678944	-1.66678944	
0.3794208	205.057646	204.954014	-1.66678944	-1.66678944	
0.3895826	205.079638	204.980194	-1.66678944	-1.66678944	
0.3998263	205.102457	205.006374	-1.66678944	-1.66678944	
0.4099101	205.125515	205.041281	-1.66678944	-1.66678944	
0.4200558	205.14934	205.076187	-1.66678944	-1.66678944	
0.4302486	205.173894	205.102367	-1.66678944	-1.66678944	
0.4406063	205.199499	205.128547	-1.66678944	-1.66678944	
0.4505571	205.224675	205.163454	-1.66678944	-1.66678944	
0.4607028	205.250957	205.180907	-1.66678944	-1.66678944	
0.4708966	205.277999	205.215813	-1.66678944	-1.66678944	
0.4810273	205.305496	205.241993	-1.66678944	-1.66678944	
0.4911901	205.333697	205.268173	-1.66678944	-1.66678944	
0.5013738	205.362569	205.294353	-1.66678944	-1.66678944	
0.5115736	205.392131	205.320533	-1.66678944	-1.66678944	
0.5217063	205.422092	205.337986	-1.66678944	-1.66678944	
0.5318971	205.452883	205.372893	-1.66678944	-1.66678944	
0.5419879	205.483928	205.390346	-1.66678944	-1.66678944	
0.5521706	205.515908	205.416526	-1.66678944	-1.66678944	
0.5623104	205.548376	205.442706	-1.66678944	-1.66678944	
0.5724821	205.581555	205.468886	-1.66678944	-1.66678944	
0.5826789	205.61545	205.495066	-1.66678944	-1.66678944	
0.5928496	205.65015	205.529973	-1.66678944	-1.66678944	
0.6029504	205.684674	205.564879	-1.66678944	-1.66678944	
0.6131801	205.72056	205.599786	-1.66678944	-1.66678944	
0.6232689	205.756525	205.634692	-1.66678944	-1.66678944	
0.6336316	205.794156	205.669599	-1.66678944	-1.66678944	
0.6436164	205.830973	205.713232	-1.66678944	-1.66678944	
0.6540631	205.870201	205.756866	-1.66678944	-1.66678944	
0.6716847	205.938563	205.826679	-1.66678944	-1.66678944	
0.6762176	205.956089	205.844132	-1.66678944	-1.66678944	
0.6865324	205.996796	205.887765	-1.66678944	-1.66678944	
0.6965271	206.036833	205.931398	-1.66678944	-1.66678944	
0.7069939	206.079447	205.983758	-1.66678944	-1.66678944	
0.7171876	206.121551	206.018665	-1.66678944	-1.66678944	
0.7273124	206.163979	206.071025	-1.66678944	-1.66678944	
0.7374971	206.207305	206.114658	-1.66678944	-1.66678944	
0.7476479	206.251072	206.158291	-1.66678944	-1.66678944	
0.7578266	206.295618	206.201924	-1.66678944	-1.66678944	
0.7680444	206.340932	206.254284	-1.66678944	-1.66678944	
0.7781821	206.386522	206.297918	-1.66678944	-1.66678944	
0.7882959	206.432599	206.341551	-1.66678944	-1.66678944	
0.7985566	206.480001	206.385184	-1.66678944	-1.66678944	
0.8086364	206.527166	206.428817	-1.66678944	-1.66678944	
0.8188252	206.575497	206.472451	-1.66678944	-1.66678944	
0.8290119	206.624377	206.52481	-1.66678944	-1.66678944	
0.8391667	206.673771	206.568444	-1.66678944	-1.66678944	
